State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_type_TCPD,Party_ID,Max_Poll_No,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Country,Women %,,,Name of Party,Result_2019,Result_2014,Share_2019,Share_2014,MH_2009_Party,MH_2009_Seats,MH_2009_Votes%,MH_2014_Party,MH_2014_Seats,MH_2014_Votes%,MH_Year,Congress Seats
Rajasthan,17,18,2019,4,0,4,16,Kheta Ram,M,IND,1224,,1361619,2070899,JALORE,GEN,,15,65.75,0.09,yes,0,0,2.17,5776,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,1,ARJUNLAL MEENA,M,BJP,871548,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,59.92,no,437914,30.11,2.22,GERJ9478,National Party,1605,0,TRUE,2,BJP,1605,,,TRUE,2,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,2,RAGHUVIR SINGH MEENA,M,INC,433634,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,29.81,no,381991,26.26,2.22,GERJ9484,National Party,3482,0,TRUE,3,INC,3482,,,TRUE,1,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,3,BIRDHI LAL CHHANWAL,M,Bhartiya Tribal Party,51643,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,3.55,yes,23464,1.61,2.22,5790,Local Party,2055,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,4,None Of The Above,,NOTA,28179,,1454518,2069298,UDAIPUR,ST,,9,70.29,1.94,yes,9793,0.67,2.22,,,,0,TRUE,894,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,5,GHANSHYAM SINGH TAWAR,M,CPI,18386,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,1.26,yes,2068,0.14,2.22,5786,State-based Party,2444,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,6,KESULAL MEENA,M,BSP,16318,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,1.12,yes,3219,0.22,2.22,5785,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,7,KIKA MINA,M,Communist Party of India (Marxist-Leninist) Red Star,13099,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,0.9,yes,1244,0.09,2.22,5788,Local Party,2560,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,8,HARJI LAL MEENA,M,Ambedkarite Party of India,11855,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,0.82,yes,6165,0.42,2.22,5792,Local Party,880,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,9,SHANKERLAL,M,Satya Bahumat Party,5690,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,0.39,yes,1524,0.1,2.22,5791,Local Party,18273,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,19,2019,4,0,4,10,PARBHULAL MEENA,M,Bahujan Mukti Party,4166,ST,1454518,2069298,UDAIPUR,ST,,9,70.29,0.29,yes,0,0,2.22,5789,Local Party,1074,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,20,2019,4,0,4,1,KANAKMAL KATARA,M,BJP,711709,ST,1439671,1975198,BANSWARA,ST,,5,72.89,49.44,no,305464,21.22,2.86,5793,National Party,1605,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,20,2019,4,0,4,2,TARACHAND BHAGORA,M,INC,406245,ST,1439671,1975198,BANSWARA,ST,,5,72.89,28.22,no,155484,10.8,2.86,AERJ13293,National Party,3482,0,TRUE,4,INC,3482,,,TRUE,3,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,20,2019,4,0,4,3,KANTILAL ROAT,M,Bhartiya Tribal Party,250761,ST,1439671,1975198,BANSWARA,ST,,5,72.89,17.42,no,220799,15.34,2.86,5796,Local Party,2055,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,20,2019,4,0,4,4,None Of The Above,,NOTA,29962,,1439671,1975198,BANSWARA,ST,,5,72.89,2.08,yes,3790,0.26,2.86,,,,0,TRUE,895,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,20,2019,4,0,4,5,BAPULAL,M,BSP,26172,ST,1439671,1975198,BANSWARA,ST,,5,72.89,1.82,yes,11350,0.79,2.86,5795,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,20,2019,4,0,4,6,NITESH DAMOR,M,IND,14822,ST,1439671,1975198,BANSWARA,ST,,5,72.89,1.03,yes,0,0,2.86,5797,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,1,Chandra Prakash Joshi,M,BJP,982942,GEN,1458760,2015401,CHITTORGARH,GEN,,10,72.38,67.38,no,576247,39.5,1.89,GERJ9507,National Party,1605,0,TRUE,3,BJP,1605,,,TRUE,2,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,2,Gopal Singh Shekhawat,M,INC,406695,GEN,1458760,2015401,CHITTORGARH,GEN,,10,72.38,27.88,no,389167,26.68,1.89,GERJ9545,National Party,3482,0,TRUE,2,INC,3482,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,3,None Of The Above,,NOTA,17528,,1458760,2015401,CHITTORGARH,GEN,,10,72.38,1.2,yes,4044,0.28,1.89,,,,0,TRUE,896,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,4,Dr. Jagdish Chandra Sharma,M,BSP,13484,GEN,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.92,yes,3560,0.24,1.89,5800,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,5,Radha Bhandari,F,CPI,9924,GEN,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.68,yes,895,0.06,1.89,GERJ71210,State-based Party,2444,0,TRUE,2,CPI,2444,,,TRUE,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,6,Shamshuddin,M,IND,9029,,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.62,yes,3438,0.24,1.89,5807,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,7,Prakash Chandra Meena,M,Bhartiya Tribal Party,5591,ST,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.38,yes,1358,0.09,1.89,GERJ68623,Local Party,2055,0,TRUE,2,JD,4217,,,FALSE,0,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,8,Jai Prakash Regar,M,Ambedkarite Party of India,4233,,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.29,yes,8,0,1.89,5803,Local Party,880,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,9,Gulab Sehlot,M,IND,4225,,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.29,yes,1432,0.1,1.89,5806,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,10,Gopal Dhakad,M,Right to Recall Party,2793,,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.19,yes,477,0.03,1.89,5802,Local Party,17316,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,21,2019,4,0,4,11,Mangilal Meena,M,Satya Bahumat Party,2316,ST,1458760,2015401,CHITTORGARH,GEN,,10,72.38,0.16,yes,0,0,1.89,5805,Local Party,18273,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,1,Diya Kumari,F,BJP,863039,GEN,1239845,1909341,RAJSAMAND,GEN,,10,64.94,69.61,no,551916,44.51,1.85,5809,National Party,1605,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,2,Devkinandan (Kaka),M,INC,311123,GEN,1239845,1909341,RAJSAMAND,GEN,,10,64.94,25.09,no,295168,23.81,1.85,5810,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,3,Chenaram,M,BSP,15955,,1239845,1909341,RAJSAMAND,GEN,,10,64.94,1.29,yes,3068,0.25,1.85,5808,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,4,Chandra Prakash Tanwar,M,Ambedkarite Party of India,12887,,1239845,1909341,RAJSAMAND,GEN,,10,64.94,1.04,yes,216,0.02,1.85,5811,Local Party,880,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,5,None Of The Above,,NOTA,12671,,1239845,1909341,RAJSAMAND,GEN,,10,64.94,1.02,yes,2332,0.19,1.85,,,,0,TRUE,897,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,6,Rakesh Samdolav,M,IND,10339,,1239845,1909341,RAJSAMAND,GEN,,10,64.94,0.83,yes,4416,0.36,1.85,5817,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,7,Bhanwer Lal Mali,M,IND,5923,GEN,1239845,1909341,RAJSAMAND,GEN,,10,64.94,0.48,yes,3485,0.28,1.85,AERJ14860,Independents,10809,0,TRUE,3,IND,10809,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,8,Bhanwar Lal Kumawat,M,IND,2438,,1239845,1909341,RAJSAMAND,GEN,,10,64.94,0.2,yes,67,0.01,1.85,5815,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,9,Mishri Kathat,M,Indian Peoples Green Party,2371,,1239845,1909341,RAJSAMAND,GEN,,10,64.94,0.19,yes,821,0.07,1.85,5812,Local Party,3906,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,10,Neeru Ram Kapri,M,IND,1550,,1239845,1909341,RAJSAMAND,GEN,,10,64.94,0.13,yes,1,0,1.85,5814,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,22,2019,4,0,4,11,Jitendra Kumar Khatik,M,IND,1549,SC,1239845,1909341,RAJSAMAND,GEN,,10,64.94,0.12,yes,0,0,1.85,5813,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,23,2019,4,0,4,1,SUBHASH CHANDRA BAHERIA,M,BJP,938160,GEN,1310513,1995863,BHILWARA,GEN,,4,65.66,71.59,no,612000,46.7,1.75,GERJ59156,National Party,1605,0,TRUE,4,BJP,1605,,,TRUE,3,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,23,2019,4,0,4,2,RAM PAL SHARMA,M,INC,326160,GEN,1310513,1995863,BHILWARA,GEN,,4,65.66,24.89,no,308742,23.56,1.75,5818,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,23,2019,4,0,4,3,None Of The Above,,NOTA,17418,,1310513,1995863,BHILWARA,GEN,,4,65.66,1.33,yes,1791,0.14,1.75,,,,0,TRUE,898,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,23,2019,4,0,4,4,SHIVLAL GURJAR,M,BSP,15627,GEN,1310513,1995863,BHILWARA,GEN,,4,65.66,1.19,yes,2479,0.19,1.75,5819,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,23,2019,4,0,4,5,PAWAN KUMAR SHARMA,M,Right to Recall Party,13148,GEN,1310513,1995863,BHILWARA,GEN,,4,65.66,1,yes,0,0,1.75,5821,Local Party,17316,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,1,OM BIRLA,M,BJP,800051,GEN,1367034,1947245,KOTA,GEN,,15,70.2,58.52,no,279677,20.46,2.08,AERJ14631,National Party,1605,0,TRUE,2,BJP,1605,,,TRUE,2,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,2,RAMNARAIN MEENA,M,INC,520374,ST,1367034,1947245,KOTA,GEN,,15,70.2,38.07,no,507785,37.15,2.08,AERJ18705,National Party,3482,0,TRUE,4,INC,3482,,,TRUE,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,3,None Of The Above,,NOTA,12589,,1367034,1947245,KOTA,GEN,,15,70.2,0.92,yes,2604,0.19,2.08,,,,0,TRUE,899,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,4,HARISH KUMAR LAHRI,M,BSP,9985,GEN,1367034,1947245,KOTA,GEN,,15,70.2,0.73,yes,5474,0.4,2.08,5824,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,5,HERGOVIND MEENA,M,IND,4511,ST,1367034,1947245,KOTA,GEN,,15,70.2,0.33,yes,414,0.03,2.08,5836,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,6,ENGINEER PRAVEEN KHANDELWAL,M,IND,4097,,1367034,1947245,KOTA,GEN,,15,70.2,0.3,yes,1061,0.08,2.08,5833,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,7,SUNIL MADAN,M,IND,3036,,1367034,1947245,KOTA,GEN,,15,70.2,0.22,yes,572,0.04,2.08,5835,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,8,SATISH BHARDWAJ,M,IND,2464,,1367034,1947245,KOTA,GEN,,15,70.2,0.18,yes,786,0.06,2.08,5834,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,9,KESHARI LAL,M,IND,1678,,1367034,1947245,KOTA,GEN,,15,70.2,0.12,yes,190,0.01,2.08,5832,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,10,CHANDRA PRAKASH,M,Rashtriya Krantikari Samajwadi Party,1488,,1367034,1947245,KOTA,GEN,,15,70.2,0.11,yes,180,0.01,2.08,5825,Local Party,12157,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,11,BHIM SINGH KUNTAL,M,SHS,1308,,1367034,1947245,KOTA,GEN,,15,70.2,0.1,yes,57,0,2.08,5826,State-based Party,18691,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,12,ABDUL ASIPH,M,IND,1251,,1367034,1947245,KOTA,GEN,,15,70.2,0.09,yes,90,0.01,2.08,5831,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,13,RAJENDRA PRASAD SINGOR,M,Marxist Communist Party of India (United),1161,GEN,1367034,1947245,KOTA,GEN,,15,70.2,0.08,yes,7,0,2.08,GEBR84259,Local Party,5399,0,TRUE,2,CPI,2444,,,FALSE,0,TRUE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,14,CAPTAIN SOMESH BHATNAGAR,M,Bhartiya Kisan Party,1154,GEN,1367034,1947245,KOTA,GEN,,15,70.2,0.08,yes,158,0.01,2.08,5830,Local Party,1979,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,15,SHOBHA RAM NIRMAL,M,Proutist Sarva Samaj,996,,1367034,1947245,KOTA,GEN,,15,70.2,0.07,yes,105,0.01,2.08,5829,Local Party,6232,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,24,2019,4,0,4,16,MAHESH KUMAR RANIWAL,M,AARAKSHAN VIRODHI PARTY,891,SC,1367034,1947245,KOTA,GEN,,15,70.2,0.07,yes,0,0,2.08,GERJ9596,Local Party,53,0,TRUE,2,AVIRP,53,,,TRUE,0,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,1,DUSHYANT SINGH,M,BJP,887400,GEN,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,64.78,no,453928,33.14,1.92,GERJ76577,National Party,1605,0,TRUE,4,BJP,1605,,,TRUE,4,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,2,PRAMOD SHARMA,M,INC,433472,GEN,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,31.64,no,416392,30.4,1.92,5838,National Party,3482,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,3,None Of The Above,,NOTA,17080,,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,1.25,yes,3742,0.27,1.92,,,,0,TRUE,900,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,4,BADREE LAL,M,BSP,13338,,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,0.97,yes,5916,0.43,1.92,5839,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,5,HARISH KUMAR DHAKAR,M,IND,7422,,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,0.54,yes,2315,0.17,1.92,5843,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,6,MOHAMMAD NASIR,M,IND,5107,,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,0.37,yes,1763,0.13,1.92,5842,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,7,ABDUL QAYYUM SIDDIQUI,M,IND,3344,GEN,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,0.24,yes,639,0.05,1.92,GERJ9615,Independents,10809,0,TRUE,2,BSP,16651,,,FALSE,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Rajasthan,17,25,2019,4,0,4,8,PRINCE MEENA,M,IND,2705,ST,1369868,1903463,JHALAWAR-BARAN,GEN,,7,71.97,0.2,yes,0,0,1.92,5841,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,1,INDRA HANG SUBBA,M,SKM,166922,,351746,432306,SIKKIM,GEN,,11,81.37,47.46,no,12433,3.53,2.38,671,Local Party,16569,0,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,2,DEK BAHADUR KATWAL,M,Sikkim Democratic Front,154489,,351746,432306,SIKKIM,GEN,,11,81.37,43.92,no,137917,39.21,2.38,670,State-based Party,7925,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,3,LATEN TSHERING SHERPA,M,BJP,16572,,351746,432306,SIKKIM,GEN,,11,81.37,4.71,yes,12582,3.58,2.38,672,National Party,1605,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,4,BHARAT BASNETT,M,INC,3990,,351746,432306,SIKKIM,GEN,,11,81.37,1.13,yes,1711,0.49,2.38,GESK50096,National Party,3482,0,TRUE,2,IND,10809,,,FALSE,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,5,None Of The Above,,NOTA,2279,,351746,432306,SIKKIM,GEN,,11,81.37,0.65,yes,276,0.08,2.38,,,,0,TRUE,901,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,6,PASSANG GYALI SHERPA,M,IND,2003,,351746,432306,SIKKIM,GEN,,11,81.37,0.57,yes,5,0,2.38,679,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,7,BIRAJ ADHIKARI,M,Hamro Sikkim Party,1998,GEN,351746,432306,SIKKIM,GEN,,11,81.37,0.57,yes,495,0.14,2.38,GESK79472,Local Party,17265,0,TRUE,2,INC,3482,,,FALSE,0,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,8,DHIRAJ KUMAR RAI,M,Sikkim Republican Party,1503,,351746,432306,SIKKIM,GEN,,11,81.37,0.43,yes,889,0.25,2.38,674,Local Party,17266,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,9,NARENDRA ADHIKARI,M,Sikkim United Front,614,GEN,351746,432306,SIKKIM,GEN,,11,81.37,0.17,yes,17,0,2.38,675,Local Party,17267,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,10,MAHENDRA THAPA,M,IND,597,,351746,432306,SIKKIM,GEN,,11,81.37,0.17,yes,201,0.06,2.38,678,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,11,RABIN RAI,M,All Indians Party,396,,351746,432306,SIKKIM,GEN,,11,81.37,0.11,yes,13,0,2.38,676,Local Party,17268,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Sikkim,17,1,2019,4,0,4,12,SUNMAYA GURUNG,F,Jai Maha Bharath Party,383,,351746,432306,SIKKIM,GEN,,11,81.37,0.11,yes,0,0,2.38,677,Local Party,4036,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,1,Dr.K.Jayakumar,M,INC,767292,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,54.49,no,356955,25.35,2.63,GETN63877,National Party,3482,0,TRUE,4,INC,3482,,,TRUE,1,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,2,Dr.P.Venugopal,M,ADMK,410337,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,29.14,no,336606,23.9,2.63,GETN76777,State-based Party,930,0,TRUE,4,ADMK,930,,,TRUE,2,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,3,Logarangan.M,M,Makkal Needhi Maiam,73731,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,5.24,yes,8315,0.59,2.63,1576,Local Party,17452,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,4,M.VETRISELVI,F,Naam Tamilar Katchi,65416,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,4.65,yes,31472,2.23,2.63,1577,Local Party,5533,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,5,Pon.Raja,M,IND,33944,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,2.41,yes,15669,1.11,2.63,1587,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,6,None Of The Above,,NOTA,18275,,1408189,1946242,THIRUVALLUR,SC,,20,72.35,1.3,yes,3088,0.22,2.63,,,,0,TRUE,902,NOTA,,,,,0,,FALSE,TRUE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,7,R.Anbuchezhian,M,BSP,15187,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,1.08,yes,11025,0.78,2.63,1571,State-based Party,16651,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,8,C.Kalanithi,M,Anti Corruption Dynamic Party,4162,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,0.3,yes,977,0.07,2.63,1574,Local Party,17462,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,9,Murugesan,M,IND,3185,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,0.23,yes,59,0,2.63,1586,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
Tamil_Nadu,17,1,2019,4,0,4,10,A.Manikandan,M,IND,3126,SC,1408189,1946242,THIRUVALLUR,SC,,20,72.35,0.22,yes,758,0.05,2.63,1585,Independents,10809,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,
